key,page,page_link,english,translation,context,source_locations
sqiq-tools-live-viewer.ok.9ce3bd42,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,OK,,JavaScript UI text,assets/js/core/browser-warning.js:26
sqiq-tools-live-viewer.opening.serial.port.2f458d3a,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Opening serial port...,,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:526
sqiq-tools-live-viewer.plots.shown.d10ca4f2,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Plots shown,,legend text,sqiq/tools/live-viewer/index.html:72
sqiq-tools-live-viewer.plots.shown.help.cca19b5d,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Plots shown help,,span[aria-label],sqiq/tools/live-viewer/index.html:72
sqiq-tools-live-viewer.reset.44c57abd,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Reset,,button text,sqiq/tools/live-viewer/index.html:29
sqiq-tools-live-viewer.rows.52d0b352,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Rows,,span text,sqiq/tools/live-viewer/index.html:63
sqiq-tools-live-viewer.select.extra.spod.yaml.columns.to.add.8134ab77,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Select extra SPOD YAML columns to add as live plots.,,span[data-help],sqiq/tools/live-viewer/index.html:57
sqiq-tools-live-viewer.serial.read.error.137eea52,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Serial read error,,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:547
sqiq-tools-live-viewer.serial.readout.ec64c1cb,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Serial readout,,section[aria-label],sqiq/tools/live-viewer/index.html:62
sqiq-tools-live-viewer.set.how.many.recent.minutes.remain.visible.9465554c,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Set how many recent minutes remain visible in the live plots.,,span[data-help],sqiq/tools/live-viewer/index.html:50
sqiq-tools-live-viewer.shows.the.spod.schema.supplying.column.names.abb2d61f,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,"Shows the SPOD schema supplying column names, units, and default axis ranges.",,span[data-help],sqiq/tools/live-viewer/index.html:45
